Price,Area,Bedrooms,Toilets,Published At,Loại tin,Status,Developer,Street,District,Suggested Price,Million/m2,District Price,Street Price
2.05,44.0,1,1,2024-10-17,Tin VIP Bạc,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,46.59,13.395,7.0
2.56,49.0,1,1,2024-10-17,Tin VIP Bạc,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,52.24,13.395,7.0
7.2,102.0,3,2,2024-10-22,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,70.59,13.395,7.0
11.2,92.0,2,2,2024-10-23,Tin VIP Vàng,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,121.74,13.395,7.0
5.3,96.0,1,1,2024-10-23,Tin VIP Vàng,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,55.21,13.395,7.0
7.0,55.0,1,1,2024-10-21,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,127.27,13.395,7.0
3.15,51.0,1,1,2024-10-22,Tin VIP Vàng,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,61.76,13.395,7.0
7.4,75.0,2,2,2024-10-19,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,98.67,13.395,7.0
6.0,50.0,1,1,2024-10-22,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,120.0,13.395,7.0
7.4,75.0,1,1,2024-10-21,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,98.67,13.395,7.0
11.2,93.0,2,2,2024-10-18,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,120.43,13.395,7.0
71.5,356.0,3,4,2024-10-20,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,200.84,13.395,7.0
14.0,114.0,2,3,2024-10-19,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,122.81,13.395,7.0
21.0,127.0,3,2,2024-10-23,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,165.35,13.395,7.0
8.34,72.0,2,2,2024-10-26,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,115.83,13.395,7.0
14.6,105.0,3,2,2024-10-26,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,139.05,13.395,7.0
4.89,48.6,1,1,2024-10-26,Tin VIP Bạc,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,100.62,13.395,7.0
2.65,48.5,1,1,2024-10-26,Tin VIP Bạc,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,54.64,13.395,7.0
7.5,64.0,1,1,2024-10-23,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,117.19,13.395,7.0
11.2,92.0,2,2,2024-10-16,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,121.74,13.395,7.0
3.8,56.0,2,1,2024-10-26,Tin VIP Bạc,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,67.86,13.395,7.0
17.792,128.0,3,3,2024-10-26,Tin VIP Bạc,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,139.0,13.395,7.0
4.6,97.0,3,2,2024-10-21,Tin thường,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,47.42,13.395,7.0
4.0,82.0,3,2,2024-10-17,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,48.78,13.395,7.0
6.6,102.0,3,2,2024-10-27,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,64.71,13.395,7.0
16.5,98.0,2,2,2024-10-22,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,168.37,13.395,7.0
11.5,95.0,2,2,2024-10-20,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,121.05,13.395,7.0
5.6,85.0,3,2,2024-10-25,Tin VIP Bạc,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,65.88,13.395,7.0
8.9,71.0,2,2,2024-10-25,Tin VIP Bạc,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,125.35,13.395,7.0
20.5,124.0,3,3,2024-10-21,Tin VIP Bạc,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,165.32,13.395,7.0
6.5,51.0,1,1,2024-10-25,Tin VIP Bạc,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,127.45,13.395,7.0
3.45,62.0,2,1,2024-10-22,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,55.65,13.395,7.0
4.6,97.0,3,2,2024-10-27,Tin thường,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,47.42,13.395,7.0
4.8,97.0,3,2,2024-10-23,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,49.48,13.395,7.0
4.7,86.0,3,2,2024-10-24,Tin VIP Bạc,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,54.65,13.395,7.0
3.7,71.0,2,2,2024-10-24,Tin VIP Bạc,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,52.11,13.395,7.0
27.0,127.0,3,2,2024-10-24,Tin VIP Bạc,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,212.6,13.395,7.0
4.95,86.0,3,2,2024-10-22,Tin VIP Bạc,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,57.56,13.395,7.0
25.0,127.0,3,2,2024-10-23,Tin VIP Bạc,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,196.85,13.395,7.0
5.5,100.0,3,2,2024-10-22,Tin thường,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,55.0,13.395,7.0
19.2,98.0,2,2,2024-10-27,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,195.92,13.395,7.0
4.9,86.0,3,2,2024-10-22,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,56.98,13.395,7.0
4.2,75.0,2,2,2024-10-27,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,56.0,13.395,7.0
8.0,71.7,2,2,2024-10-04,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,111.58,13.395,7.0
3.7,73.0,2,2,2024-10-24,Tin thường,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,50.68,13.395,7.0
6.1,150.0,3,3,2024-10-26,Tin thường,Đang cập nhật tiến độ,Công ty CP Địa ốc Dầu khí,Mai Chí Thọ,quận 2,132.0,40.67,13.395,7.0
9.375,75.0,2,2,2024-10-27,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,125.0,13.395,7.0
11.65,95.0,2,2,2024-10-17,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,122.63,13.395,7.0
23.0,158.0,3,2,2024-10-24,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,145.57,13.395,7.0
3.95,94.0,3,2,2024-10-21,Tin thường,Đã bàn giao,Công ty CP Đức Khải,Mai Chí Thọ,quận 2,132.0,42.02,13.395,7.0
8.0,64.0,1,1,2024-10-26,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,125.0,13.395,7.0
5.0,75.0,2,1,2024-10-24,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,66.67,13.395,7.0
4.5,75.0,2,1,2024-10-26,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,60.0,13.395,7.0
4.4,61.0,2,1,2024-10-26,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,72.13,13.395,7.0
5.3,89.0,3,2,2024-10-18,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,59.55,13.395,7.0
14.7,130.0,3,3,2024-10-27,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,113.08,13.395,7.0
4.65,97.0,3,2,2024-10-25,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,47.94,13.395,7.0
7.49,75.0,2,2,2024-10-27,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,99.87,13.395,7.0
4.5,73.0,2,2,2024-10-22,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,61.64,13.395,7.0
81.0,249.0,3,3,2024-10-28,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,325.3,13.395,7.0
2.3,44.0,1,1,2024-10-28,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,52.27,13.395,7.0
14.0,102.0,2,2,2024-10-28,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,137.25,13.395,7.0
33.0,156.0,3,2,2024-10-28,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,211.54,13.395,7.0
11.5,113.0,3,2,2024-10-20,Tin thường,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Mai Chí Thọ,quận 2,132.0,101.77,13.395,7.0
3.1,74.0,2,1,2024-10-22,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,41.89,13.395,7.0
4.0,94.0,3,2,2024-10-23,Tin thường,Đã bàn giao,Công ty CP Đức Khải,Mai Chí Thọ,quận 2,132.0,42.55,13.395,7.0
6.5,58.0,1,1,2024-10-23,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,112.07,13.395,7.0
70.0,112.0,6,6,2024-10-23,Tin thường,Đã bàn giao,Đang cập nhật,Mai Chí Thọ,quận 2,132.0,625.0,13.395,7.0
13.5,120.0,3,2,2024-10-23,Tin thường,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Mai Chí Thọ,quận 2,132.0,112.5,13.395,7.0
6.2,55.5,1,1,2024-10-24,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,111.71,13.395,7.0
5.3,90.0,3,2,2024-10-22,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,58.89,13.395,7.0
3.8,56.0,2,1,2024-10-21,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,67.86,13.395,7.0
5.92,96.0,3,2,2024-10-22,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,61.67,13.395,7.0
4.3,61.0,2,2,2024-10-23,Tin thường,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Mai Chí Thọ,quận 2,132.0,70.49,13.395,7.0
6.5,54.0,1,1,2024-10-23,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,120.37,13.395,7.0
13.39,103.0,3,2,2024-10-23,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,130.0,13.395,7.0
10.7,120.0,3,2,2024-10-23,Tin thường,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Mai Chí Thọ,quận 2,132.0,89.17,13.395,7.0
6.8,49.71,1,1,2024-10-23,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,136.79,13.395,7.0
4.8,75.0,2,2,2024-10-23,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,64.0,13.395,7.0
3.9,88.0,3,2,2024-10-23,Tin thường,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Mai Chí Thọ,quận 2,132.0,44.32,13.395,7.0
3.0,58.0,2,2,2024-10-23,Tin thường,Đã bàn giao,Công ty CP Đức Khải,Mai Chí Thọ,quận 2,132.0,51.72,13.395,7.0
10.0,75.0,2,2,2024-10-23,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,133.33,13.395,7.0
11.5,93.0,2,2,2024-10-23,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,123.66,13.395,7.0
21.0,98.0,2,2,2024-10-24,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,214.29,13.395,7.0
3.7,80.0,3,2,2024-10-23,Tin thường,Đã bàn giao,Công ty CP Đức Khải,Mai Chí Thọ,quận 2,132.0,46.25,13.395,7.0
15.0,115.0,3,2,2024-10-18,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,130.43,13.395,7.0
47.0,106.25,3,2,2024-10-22,Tin thường,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Mai Chí Thọ,quận 2,132.0,442.35,13.395,7.0
5.8,55.0,2,1,2024-10-24,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,105.45,13.395,7.0
50.0,400.0,4,3,2024-10-24,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,125.0,13.395,7.0
21.0,145.0,3,3,2024-10-24,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,144.83,13.395,7.0
3.6,73.0,2,2,2024-10-24,Tin thường,Bàn giao tháng 3/2016,Novaland Group,Mai Chí Thọ,quận 2,132.0,49.32,13.395,7.0
56.0,400.0,4,4,2024-10-24,Tin thường,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Mai Chí Thọ,quận 2,132.0,140.0,13.395,7.0
21.5,145.0,3,2,2024-10-24,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,148.28,13.395,7.0
25.5,150.0,3,3,2024-10-16,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,170.0,13.395,7.0
12.5,94.0,2,2,2024-10-23,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,132.98,13.395,7.0
2.3,50.0,1,1,2024-10-21,Tin thường,Đã bàn giao,Novaland Group,Mai Chí Thọ,quận 2,132.0,46.0,13.395,7.0
7.5,65.0,1,1,2024-10-25,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,115.38,13.395,7.0
16.5,94.0,2,2,2024-10-25,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,175.53,13.395,7.0
12.0,98.0,2,2,2024-10-22,Tin thường,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Mai Chí Thọ,quận 2,132.0,122.45,13.395,7.0
7.5,83.0,4,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Hắc Đế,quận 8,40.5,90.36,4.48,7.5
38.5,132.0,8,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Thị Lựu,quận 1,189.2,291.67,24.0,38.5
3.2,52.0,2,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Ngọc,phú nhuận,88.5,61.54,11.5,3.2
35.0,110.0,4,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Vĩnh,quận 7,72.9,318.18,9.0,9.1
3.79,80.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Vĩnh,quận 7,72.9,47.38,9.0,9.1
9.1,81.3,4,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Vĩnh,quận 7,72.9,111.93,9.0,9.1
3.17,80.41,5,6,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Vĩnh,quận 7,72.9,39.42,9.0,9.1
11.0,102.0,3,1,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Văn Vĩnh,quận 7,72.9,107.84,9.0,9.1
2.16,44.9,4,4,2024-10-23,Tin VIP Vàng,Đã bàn giao,cá nhân/môi giới,Mai Xuân Thưởng,bình thạnh,64.8,48.11,9.3,2.16
30.0,166.0,6,6,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Mai Xuân Thưởng,quận 6,101.9,180.72,8.2,30.0
3.7,58.0,3,2,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,63.79,7.5,13.5
13.5,112.9,5,5,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,119.57,7.5,13.5
18.0,103.0,4,5,2024-10-13,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,174.76,7.5,13.5
20.0,110.0,5,5,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,181.82,7.5,13.5
13.5,115.0,5,5,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,117.39,7.5,13.5
1.75,73.3,2,1,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,23.87,7.5,13.5
16.9,110.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,153.64,7.5,13.5
5.3,48.0,4,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,110.42,7.5,13.5
5.0,85.0,5,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,quận 9,68.9,58.82,7.5,13.5
7.3,95.0,2,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,thủ đức,68.9,76.84,6.6,11.9
16.5,120.0,5,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Man Thiện,thủ đức,68.9,137.5,6.6,11.9
15.9,136.0,4,3,2024-10-23,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 11,145.8,116.91,6.95,15.9
75.0,277.0,8,7,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 11,145.8,270.76,6.95,15.9
38.5,150.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 11,145.8,256.67,6.95,15.9
2.05,33.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 11,145.8,62.12,6.95,15.9
3.45,40.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 11,145.8,86.25,6.95,15.9
12.5,50.0,3,2,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Minh Phụng,quận 6,113.4,250.0,8.2,12.5
8.8,80.0,6,7,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Miếu Gò Xoài,bình tân,37.3,110.0,5.225,5.7
5.7,60.0,3,3,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Miếu Gò Xoài,bình tân,37.3,95.0,5.225,5.7
4.7,68.0,3,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Miếu Gò Xoài,bình tân,37.3,69.12,5.225,5.7
5.99,64.0,5,5,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,93.59,5.225,5.99
6.7,60.0,5,5,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,111.67,5.225,5.99
9.9,106.0,7,8,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,93.4,5.225,5.99
4.75,60.0,3,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,79.17,5.225,5.99
13.99,104.0,6,7,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,134.52,5.225,5.99
9.4,108.0,6,6,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,87.04,5.225,5.99
2.6,80.0,3,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,32.5,5.225,5.99
3.75,68.0,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,55.15,5.225,5.99
6.4,96.0,5,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,66.67,5.225,5.99
3.6,48.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,75.0,5.225,5.99
2.55,24.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mã Lò,bình tân,63.8,106.25,5.225,5.99
3.5,83.0,5,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mê Linh,bình thạnh,127.2,42.17,9.3,3.5
50.0,68.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Thị Bưởi,quận 1,409.9,735.29,24.0,55.0
60.0,90.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Thị Bưởi,quận 1,409.9,666.67,24.0,55.0
40.0,147.0,6,7,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Đĩnh Chi,quận 1,267.2135,272.11,24.0,25.5
35.0,75.0,3,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Đĩnh Chi,quận 1,267.2135,466.67,24.0,25.5
4.73,62.0,3,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Đĩnh Chi,quận 1,267.2135,76.29,24.0,25.5
16.0,50.3,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Mạc Đĩnh Chi,quận 1,267.2135,318.09,24.0,25.5
3.86,36.1,4,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Mễ Cốc,quận 8,40.5,106.93,4.48,3.86
69.0,218.75,4,4,2024-10-26,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Mỹ Giang,quận 7,80.6284,315.43,9.0,69.0
6.6,240.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Mỹ Hòa,hóc môn,20.1949,27.5,2.6,6.6
4.48,86.0,2,2,2024-10-13,Tin VIP Kim Cương,Đã bàn giao,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,52.09,7.4,6.3
4.6,84.5,2,2,2024-10-22,Tin VIP Vàng,Dự kiến 11/2022 bàn giao phân khu Diamond,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,54.44,7.4,6.3
6.0,112.0,2,2,2024-10-22,Tin VIP Vàng,Đã bàn giao,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,53.57,7.4,6.3
7.8,117.0,3,3,2024-10-21,Tin thường,Dự kiến 11/2022 bàn giao phân khu Diamond,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,66.67,7.4,6.3
5.3,86.0,2,2,2024-10-20,Tin VIP Vàng,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,61.63,7.4,6.3
6.8,118.0,2,2,2024-10-16,Tin VIP Bạc,Đã bàn giao,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,57.63,7.4,6.3
5.0,95.8,2,2,2024-10-17,Tin thường,Đã bàn giao,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,52.19,7.4,6.3
2.79,72.0,2,2,2024-10-26,Tin thường,Dự kiến 11/2022 bàn giao phân khu Diamond,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,38.75,7.4,6.3
3.11,68.0,2,2,2024-10-15,Tin thường,Đã bàn giao,Công ty Cổ phần Gamuda Land Việt Nam,N1,tân phú,77.0,45.74,7.4,6.3
